145,11492
146,27884
147,10318
148,15457
149,15435
150,15964
151,17480
152,17184
153,20771
153,45374
154,25512
155,34957
155,49902
156,37168
157,19228
157,27651
157,27880
157,27986
157,27995
157,6471
158,9394
159,45043
160,29571
161,10066
161,18313
161,38091
161,9845
162,4837
163,4808
164,11290
165,6675
165,8220
165,8372
167,50011
167,50071
167,13062
167,30881
167,39724
167,41145
167,42322
167,48000
167,48123
167,48124
167,48322
167,48541
167,48796
167,49007
167,49154
167,15640
167,25086
167,28832
167,39799
167,41822
167,43093
167,43218
167,44257
167,44579
169,35238
170,3790
171,43826
172,22833
173,11139
174,10292
175,11556
176,2529
177,15146
178,17465
179,18809
180,12334
181,42689
182,28509
182,28512
182,28516
182,28538
182,28545
182,28554
182,28555
182,28556
182,28557
182,28558
183,43593
183,43612
184,16338
184,6739
185,16960
185,28523
186,19720
186,6128
187,28548
188,13156
189,2150
189,2151
189,2152
189,2153
190,9790
191,25596
192,33139
193,12497
193,16010
193,28751
194,14730
194,16810
195,10030
196,12079
196,17106
196,22394
196,2634
196,6167
196,6256
197,9117
198,10937
198,11992
199,8615
200,45774
201,16787
201,17277
201,19115
201,19157
201,19444
201,20115
201,22269
201,22291
202,4538
203,24059
203,45120
203,56040
203,56041
203,56042
203,56044
203,56045
203,56046
203,56047
204,4847
205,4811
205,4812
205,4815
205,4816
205,4835
206,17816
207,17621
208,18126
209,43554
209,43998
209,57271
210,6181
211,24441
211,47236
211,47864
212,16586
213,31364
214,48475
215,21191
216,28769
217,15774
218,15589
219,39906
220,7992
221,174
222,7403
223,19429
223,27731
224,31585
225,27665
226,39651
227,17639
227,7544
228,31661
229,13367
229,20214
229,21508
229,22258
229,22909
229,23253
229,23266
229,33287
229,33489
229,33490
229,33491
229,33650
229,33651
229,33652
229,33653
229,33654
229,33655
229,33656
229,33657
229,33658
229,33659
229,33660
229,33661
229,33662
229,33663
229,33664
229,33665
229,33666
229,33667
229,33668
229,36732
229,36733
229,6
229,6161
229,7015
229,7016
229,7725
229,7757
229,7922
230,49111
231,12618
232,9354
233,29084
233,57840
234,4609
235,16735
236,51009
237,20977
237,21365
238,33991
239,20485
240,6400
241,14615
241,46218
242,7497
243,34351
243,44677
244,13055
244,29190
244,35728
244,39001
244,44987
244,48400
244,49816
244,51116
244,8580
245,12871
246,13333
246,5742
246,6300
247,35815
248,21826
249,31143
250,29247
251,44172
252,17111
252,18566
252,22199
253,12064
253,13432
253,13493
253,15218
253,22318
253,22773
253,25904
253,26204
253,31771
253,6298
254,47914
255,20807
256,15162
257,6789
258,8585
259,2108
260,8331
261,18229
261,2
262,12634
263,24634
264,41657
264,6866
265,55441
266,45769
267,35567
268,10396
269,21075
269,21219
269,3
269,8207
270,25124
270,43245
271,27699
272,20845
273,34711
274,10687
274,11175
274,11814
274,14595
274,21677
274,21936
274,6241
275,33774
276,31305
277,24106
278,12375
278,12918
278,15501
278,15970
278,16086
278,20542
279,12978
280,19817
281,24183
281,34898
281,37054
281,42002
282,32157
283,15431
283,29631
283,31290
283,5413
283,5482
283,5519
284,52015
284,59612
284,61318
285,34823
286,35158
287,3462
287,4782
287,7481
288,35297
288,49063
289,22799
290,28702
290,29049
290,45053
291,29278
292,15996
292,20936
292,3320
292,8204
293,7642
294,10081
295,29208
295,6910
295,8747
296,18001
297,33576
298,12695
299,39725
300,9497
301,22561
302,4780
303,10201
304,51069
305,38285
306,13106
307,20590
308,15614
309,4691
310,17839
311,9125
312,15982
312,8490
313,680
314,39927
315,12638
316,18678
316,27695
317,34695
318,9374
319,12838
319,9031
320,44775
321,21438
322,20597
323,16014
324,8468
325,12768
325,34533
325,34590
325,39028
325,39435
325,41661
325,41668
325,41682
325,41727
325,41754
325,41786
325,41843
325,42116
325,42682
325,42683
325,43478
325,49048
325,50498
325,50512
325,50542
325,50543
325,50544
325,51035
325,51570
325,51604
325,51645
325,51819
325,52207
325,56330
325,56377
325,56420
325,56981
325,57026
325,57044
325,57378
325,59713
325,9049
326,25374
327,36992
328,28968
329,20876
330,15747
330,20974
330,35776
330,9145
331,20804
332,12594
333,39709
334,50710
335,11260
336,12764
337,39309
338,10113
339,29492
340,5466
341,3
341,35641
342,47313
343,42065
344,42448
345,42613
346,44391
347,2380
347,3249
348,12712
348,15424
348,3336
348,5487
348,6667
348,719
348,790
349,2586
349,31602
350,11398
350,11530
350,13787
350,14905
350,14910
350,14921
350,16718
350,17402
350,18494
350,22186
350,2379
350,27497
350,32855
350,3447
350,4212
350,5778
350,6222
350,6367
351,4230
352,15802
352,3
352,57187
353,5384
353,8961
353,8966
354,23106
355,43196
355,43557
356,31117
357,27925
358,15467
359,25354
359,766
360,6661
361,24757
362,47794
362,48695
363,35819
365,28725
366,35320
367,12338
368,49223
369,17754
370,44252
371,10143
372,13672
372,13673
372,13674
372,13675
372,13977
372,14154
372,17093
372,32645
373,20852
374,10029
375,30689
376,3261
377,2510
378,1741
379,31195
380,25543
381,21050
382,34687
382,43404
383,12874
383,38935
384,55714
385,11976
386,15600
386,8843
387,47370
388,24554
389,21453
390,24016
391,48166
392,1241
393,12670
394,16028
394,20603
394,2278
394,2279
394,2280
394,2281
394,2282
394,2283
394,2284
394,2285
394,2286
394,2287
394,2288
394,2289
394,2290
394,2291
394,2292
394,2293
394,2294
394,2295
394,2296
394,2297
394,2298
394,2299
394,2300
394,2301
394,2302
394,2303
394,2304
394,2305
394,2306
394,2307
394,2308
394,2309
394,2310
394,2311
394,2312
394,2313
394,2314
394,2315
394,2316
394,2317
394,2318
394,2319
394,2320
394,2321
394,2322
394,2323
394,2324
394,2325
394,2326
394,2327
394,2328
394,2329
394,2330
394,2331
394,2332
394,2333
394,2334
394,2335
394,2336
394,2337
394,2338
394,2339
394,2340
394,2341
394,2342
394,2343
394,2344
394,2345
394,2346
394,2347
394,2348
394,2349
394,2350
394,2351
394,2352
394,2353
394,2354
394,2355
394,2356
394,2357
394,2358
394,2359
394,2360
394,2361
394,2362
394,2363
394,2364
394,2365
394,2366
394,2367
394,2368
394,2369
394,2370
394,2371
394,2372
394,2373
394,2374
394,2375
394,2376
394,2377
394,24600
394,25113
394,25186
394,28708
394,3
394,3215
394,41128
394,47150
394,5511
394,5583
394,8418
395,12479
395,20838
395,20921
396,12322
397,10013
397,58646
398,2
398,31148
398,34143
398,57436
399,26127
399,30064
399,32587
399,3593
399,5650
399,7011
400,39554
401,42036
402,137
403,51947
404,8047
405,41164
406,29614
407,15735
407,29387
407,5532
407,8424
408,21003
409,47232
410,2819
410,5588
411,28794
411,3340
411,6790
412,6714
412,8246
413,16295
413,5578
413,6726
413,8288
414,49183
415,12615
415,47849
416,3549
416,6745
417,42727
418,18881
419,15713
420,20365
420,36273
421,4775
422,36666
423,12421
423,12530
424,7511
425,15169
425,22577
425,22859
425,36039
425,36492
426,49776
427,3
427,49120
428,14156
428,14698
428,7459
429,17430
429,18247
430,3
430,5408
431,14259
432,9808
433,45916
434,3225
435,21042
436,34748
437,24608
438,9513
438,9908
439,20875
440,1955
441,15975
441,25586
442,17846
442,9277
442,9318
443,17488
444,36149
445,42739
446,3329
447,42811
448,44034
449,29580
449,42157
450,38457
451,9269
452,9416
452,9539
453,7565
454,12326
454,5391
455,12440
455,1358
455,6621
456,25255
457,21327
458,45727
459,9304
460,6713
461,6856
462,44078
463,13110
463,33868
464,12730
465,35598
466,3511
466,8728
467,28890
468,43939
469,48524
470,35632
471,22743
471,3741
472,45356
473,13046
474,30784
475,15377
476,29124
477,21310
478,31725
479,39065
480,34718
481,31272
482,38623
483,43966
484,6983
485,9070
486,15732
487,51655
488,17665
489,9051
490,43148
491,8416
492,15083
492,34892
493,35539
494,48416
495,41957
496,12880
497,29319
497,42482
498,50596
499,3302
500,42945
501,11830
501,28081
502,12003
502,14342
502,22936
502,29983
502,6502
502,7385
502,7395
502,7845
503,17379
504,22351
505,50577
506,6767
507,20507
508,15926
509,12796
510,34550
511,1547
512,22689
513,2497
513,4688
514,44943
515,25036
515,41824
515,51154
516,38944
516,51620
517,4739
518,8928
519,24881
519,47905
519,48158
520,49291
521,8369
522,31343
522,38978
522,51078
523,49779
524,12301
524,20922
524,34588
524,47885
524,49202
524,8696
525,5056
526,44244
527,44267
528,45117
529,42754
529,44281
530,42291
531,47241
532,3226
533,19463
533,20456
533,21585
533,21797
533,21890
533,21977
533,23205
533,25741
533,32706
533,32737
533,33334
533,36049
533,36453
533,39939
533,40445
533,46526
533,53308
534,12455
535,8681
536,17700
536,4721
537,45629
538,12715
538,58342
539,30838
540,48957
541,8376
542,48642
543,17511
544,9617
545,42675
546,39125
547,12513
548,12390
549,18089
549,2516
549,4716
549,4732
549,9996
550,33770
551,35244
1223,12015
1223,12083
1223,16727
1223,20412
1223,6304
1223,7265
554,17580
554,17858
555,49508
556,12543
556,28980
557,42770
558,43132
559,29562
560,31334
561,8339
562,42432
563,9943
564,50482
564,9198
565,29355
566,49559
567,34525
568,39493
569,12668
570,5615
570,8737
570,286
570,49562
571,9976
572,23577
572,3559
572,3757
572,3825
572,4040
572,4060
572,4766
572,9760
573,29497
574,47589
575,25229
576,15895
577,21366
578,12997
579,7679
580,2588
581,12578
582,3786
582,4753
582,55612
583,59590
584,24863
585,23966
585,9940
586,12605
587,39463
588,41268
589,35816
589,48105
589,48485
589,50380
590,39608
590,41911
591,24921
592,16265
592,52146
593,1
593,10753
593,11213
593,16852
593,18756
593,189
593,19094
593,19591
593,199
593,19962
593,200
593,201
593,202
593,203
593,20476
593,2551
593,279
593,281
593,3356
593,524
593,560
593,594
593,595
593,596
593,597
593,598
593,6395
593,7176
593,7911
593,8043
593,9057
594,45664
595,14638
596,6830
597,13189
597,25172
597,25466
598,35564
598,44627
598,48940
598,49439
599,48832
600,42368
601,49455
602,41709
603,8632
604,8767
605,23772
606,47118
607,9471
608,41334
609,36884
610,5591
611,38950
612,23889
613,8636
614,15803
614,5396
614,8293
615,10784
615,11371
615,12199
615,12234
615,14551
615,18573
615,18652
615,18653
615,18654
615,284
615,3707
615,4981
615,701
615,703
615,704
615,7046
615,705
615,813
615,814
615,815
615,816
615,817
616,39005
617,45804
618,34296
619,12716
619,35141
619,8717
620,47377
621,34306
622,6758
623,41272
624,27680
625,6712
626,42961
627,43766
628,31452
629,12091
629,16637
630,10860
630,13174
630,13305
630,16012
630,16256
630,21103
630,28884
630,29209
630,30751
630,31338
630,35473
630,38996
630,39811
630,41209
630,41279
630,42115
630,8359
630,25106
631,41349
632,10474
633,47442
634,8427
635,9506
636,15555
636,35190
636,5483
636,8579
637,17813
638,6821
639,47408
640,39578
640,42104
641,43139
642,34700
643,25133
643,3258
643,56950
644,34602
644,39520
644,42588
645,30036
646,56347
647,21351
648,13999
648,28541
649,41750
650,12396
650,20632
650,20663
650,25159
650,25290
650,29648
650,31133
650,31163
650,31213
650,31268
650,34552
650,35298
650,41976
650,42891
650,43841
650,47218
650,48615
650,50928
651,31208
651,31224
652,41557
652,42678
653,21442
654,12709
655,31219
656,32448
656,46687
657,13591
658,50923
659,23674
660,4804
661,11055
661,11232
663,4773
664,50810
665,31580
665,8926
666,41833
667,12958
668,29455
668,8732
668,9068
669,25513
669,39415
669,57681
670,14366
671,48212
672,21021
672,30824
672,39349
672,44643
673,55483
673,9260
674,31514
675,39047
676,42575
677,14420
677,26613
677,27757
677,27948
677,27968
677,28006
677,28011
678,15606
678,1887
678,8308
679,2518
679,45674
680,34772
681,43561
682,8422
683,34123
684,15659
685,48573
686,50549
687,8251
688,35612
689,39512
690,40285
691,209
692,34087
693,11158
693,114
693,1225
693,20110
693,253
693,263
693,275
693,280
693,2914
693,3150
693,3844
693,3934
693,3936
693,3937
693,3938
693,3939
693,3940
693,3941
693,3942
693,3945
693,3946
693,3947
693,3949
693,685
693,6944
693,7019
693,93
693,97
694,18072
694,18259
694,2
694,23779
694,23801
694,24265
694,37900
694,37923
694,38629
694,38639
694,38645
694,4713
694,7515
694,7674
694,9598
695,9605
696,17697
696,2514
696,4684
697,9595
698,21502
699,34743
700,42610
701,9829
702,55824
703,38264
704,3
704,34829
704,35447
704,8641
705,29422
706,39501
707,34095
707,41046
708,27724
709,36937
710,23752
711,12714
711,42420
711,51470
712,20911
713,42205
714,12929
714,14186
715,16245
715,35004
716,24966
716,48334
717,44558
718,12741
718,12887
718,12968
718,15587
718,41398
718,50408
719,34569
720,33554
721,42668
721,8504
722,51032
723,31036
724,18812
724,29980
725,20299
726,21277
727,39102
728,49218
729,49718
730,41854
731,4134
731,45256
732,15003
733,39886
734,42893
735,56404
736,16301
737,2860
738,31200
739,44507
740,28840
741,35680
742,56089
743,42003
744,5522
745,21284
745,41920
746,37061
747,24822
748,15962
749,37492
750,21299
751,33902
752,34594
753,47286
754,16276
755,12392
756,51351
757,44724
758,44945
759,28885
760,50010
761,47165
762,5390
763,42959
763,45025
764,24698
765,29582
766,49363
767,25454
768,12576
769,8338
769,8953
770,17746
770,24484
770,55454
771,31257
772,47531
773,34814
774,20962
774,6799
775,20776
776,33885
777,48043
778,51011
779,39603
780,27768
780,27866
781,12975
782,42232
783,16322
784,4760
785,47707
786,48006
787,44897
788,41820
789,50949
790,23184
790,32233
791,30764
792,47759
793,44924
794,48323
795,35804
795,43765
796,20931
797,35311
798,12883
798,6703
799,34977
800,15525
800,3243
801,24203
801,24208
802,17974
802,7713
803,38149
804,23700
804,55673
805,23693
806,43447
807,13091
808,38322
809,13678
809,15270
809,1785
809,6316
809,7228
810,45595
811,17557
812,12400
813,3564
813,3737
813,5793
813,6169
813,6170
814,21211
815,3
815,41733
816,17796
816,9299
817,35550
817,42563
817,44720
818,35434
819,41875
819,51433
820,6871
821,13257
822,21243
822,8374
823,12912
824,42708
824,51876
825,8877
826,21497
827,38934
828,10481
828,10895
828,7934
829,16229
830,11444
830,11867
830,5427
830,9443
830,9714
831,3672
831,5688
831,6407
831,7036
831,7443
832,8343
833,39529
834,49465
835,41081
836,35067
837,43714
838,35475
839,35094
840,47438
841,47398
842,20676
842,9132
843,34796
843,42298
843,8781
844,17917
845,9155
846,12418
847,50009
848,41937
849,24835
850,10368
850,10513
850,3674
850,3803
850,4527
850,4530
850,5712
850,6079
850,6249
850,6555
850,7848
851,12632
851,30863
851,8708
852,16246
853,33894
854,9050
855,39741
856,41871
857,39812
858,24186
859,19182
860,1930
861,1916
862,35662
863,29072
864,13926
864,22781
864,54203
865,18101
866,34187
867,35647
867,6697
868,1309
868,1707
868,1721
868,1722
868,1939
868,2088
868,2188
868,2200
868,2469
869,376
870,28716
871,34456
872,35757
873,10311
873,10796
873,10994
873,11060
873,11351
873,11426
873,11427
873,11654
873,11707
873,11955
873,12262
873,12270
873,12271
873,13343
873,13560
873,14065
873,18623
873,19548
873,20001
873,20231
873,21522
873,7017
873,7756
873,7843
873,7851
873,8052
874,20453
875,2491
875,2492
875,2493
875,3602
875,7780
875,800
875,812
875,8160
876,14051
877,24689
878,12332
878,12380
878,12389
878,12683
878,12705
878,12846
878,13056
878,13118
878,15468
878,15500
878,15759
878,16054
878,16287
878,20519
878,21017
878,21378
878,21487
878,24612
878,24665
878,24699
878,24783
878,24789
878,25008
878,25405
878,25436
878,25510
878,25515
878,28719
878,2878
878,28802
878,29456
878,3
878,30749
878,31094
878,31353
878,31496
878,3239
878,33934
878,34137
878,34168
878,34205
878,34267
878,34297
878,34449
878,34584
878,34974
878,35125
878,35177
878,35389
878,35400
878,35516
878,35531
878,38985
878,39054
878,39229
878,39407
878,41134
878,41440
878,42091
878,42548
878,42825
878,43468
878,43574
878,43975
878,44237
878,48780
878,5573
878,56341
878,6828
878,8443
878,8570
878,8594
878,8997
879,34226
880,12570
881,33771
882,5713
883,41897
884,9205
885,7132
886,15419
887,35002
887,48161
888,39673
889,36998
890,30922
890,42087
890,48176
890,48234
891,20910
892,9644
893,23944
894,31246
895,17938
895,4725
895,9592
896,12414
897,8346
898,42504
899,25406
900,33776
901,7522
902,1102
902,1103
902,1105
902,1106
902,1107
902,1108
902,1129
902,1131
902,1144
902,1146
902,1148
902,1149
902,1150
902,1151
902,1152
902,1153
902,1154
902,1156
902,1157
902,1158
902,1159
902,1160
902,1162
902,1163
902,1164
902,1165
902,1166
902,1167
902,1168
902,1169
902,1170
902,1171
902,1172
902,1173
902,1174
902,1175
902,1176
902,1177
902,1178
902,1179
902,1180
902,1181
902,1182
902,1183
902,1184
902,1185
902,1186
902,1187
902,1188
902,1189
902,1191
902,1192
902,1193
902,1194
902,1195
902,1196
902,3
903,16160
903,6803
904,36923
905,44923
906,36423
907,44552
908,803
909,16438
910,14522
911,25019
911,39891
912,47395
913,48239
914,50597
915,43022
916,31042
917,29119
918,34781
919,10293
919,8048
920,28573
921,50077
922,11816
923,43849
924,50740
925,42362
926,10482
926,14562
926,19075
926,6327
927,15091
927,4922
928,31205
929,34757
930,40995
930,41794
931,9583
932,24193
933,15491
933,35805
933,9267
934,45904
935,6677
936,28904
936,35807
936,5407
936,57964
936,58210
937,25228
937,41042
937,8513
938,29286
939,2607
940,3
940,6855
941,31679
941,8257
941,8778
942,10139
942,18226
943,2527
944,12566
944,12626
944,15557
944,15890
944,3305
944,34860
944,8228
945,17676
946,9119
947,46375
948,7065
949,35843
950,23680
950,25490
951,28745
952,49342
953,42335
954,18390
955,1240
955,1799
955,1800
955,1802
955,1803
955,1804
955,1805
955,1806
955,1807
955,1808
955,3643
955,3644
955,3645
955,3646
955,3647
955,3648
955,3649
955,3650
955,3651
955,3652
955,3972
955,3973
955,43235
955,4999
955,5732
955,6174
955,6175
955,6176
955,6177
955,8106
955,8107
955,8108
955,8109
955,8110
956,10507
957,1239
958,9329
959,10091
960,4657
961,31252
962,55430
963,13272
964,44489
965,34452
965,8744
966,3255
966,61356
967,41997
968,21261
968,43261
969,25388
970,15706
971,19108
971,25994
972,41691
973,11536
973,12799
973,5426
973,6730
973,8231
973,9214
974,13304
975,44604
976,42387
977,12507
978,3303
978,6837
978,8300
979,39642
980,29256
980,29386
981,15305
982,45194
983,58098
984,34779
985,29328
985,29489
986,8412
986,8992
987,13036
988,5513
988,5596
989,10728
989,21928
989,22140
990,4755
991,55740
992,3292
993,14367
993,20350
993,4181
993,4453
994,37131
994,8452
995,1257
995,3248
995,8437
995,8437
996,12946
997,42313
998,20459
998,36996
999,3816
999,7315
1000,39735
1001,3352
1002,7418
1003,8400
1004,9158
1005,15958
1006,24915
1007,25472
1008,8764
1009,39598
1010,16232
1011,31214
1012,40993
1013,20960
1014,44270
1015,31242
1016,38951
1017,4788
1018,42863
1019,10010
1019,23625
1020,34145
1021,2
1021,23969
1021,38040
1021,56120
1021,9737
1022,13188
1022,3
1023,48045
1024,24872
1025,34065
1026,43802
1027,34661
1028,7545
1029,28917
1030,35376
1031,12066
1031,27824
1032,3212
1033,30779
1034,52026
1035,34139
1036,43197
1037,12542
1038,34092
1038,57033
1038,58222
1039,15765
1040,4636
1040,9924
1041,12708
1041,13285
1041,43234
1041,8586
1042,48526
1043,8462
1044,10199
1044,17908
1044,55460
1044,6421
1045,45820
1046,17762
1047,29125
1048,34364
1049,6876
1050,41479
1051,11664
1051,14535
1052,5645
1053,19169
1053,27947
1053,42085
1053,52257
1054,13127
1055,27671
1055,27672
1055,28481
1055,28482
1055,28483
1055,28484
1055,28485
1055,28486
1055,28487
1055,28488
1055,28489
1056,20880
1057,12486
1058,35911
1059,23201
1060,27747
1061,13082
1061,27708
1061,27887
1061,28594
1061,28927
1061,3
1061,48365
1061,49664
1061,50029
1061,57293
1062,10983
1062,11356
1062,21590
1062,7303
1063,20959
1063,3269
1063,3345
1063,5505
1064,2569
1064,2570
1064,4771
1064,55936
1065,17494
1066,28908
1067,5639
1068,27775
1069,13489
1069,18869
1069,27798
1069,27805
1069,7997
1069,8065
1070,7738
1071,8167
1072,49984
1073,20884
1073,5610
1074,10429
1074,11419
1074,15311
1075,13184
1075,15477
1075,39706
1075,6805
1076,35228
1076,56460
1077,10834
1077,22927
1077,4926
1078,6147
1079,14117
1080,6332
1081,44178
1082,29276
1082,5603
1082,8307
1083,25144
1084,29535
1084,33900
1084,5617
1085,12644
1085,33929
1086,42560
1086,42983
1087,42590
1088,28926
1088,29053
1088,3
1088,39467
1088,6848
1088,8227
1088,8733
1089,8448
1090,2119
1090,8210
1090,8786
1091,25169
1092,14265
1093,43274
1094,12403
1095,24810
1096,35154
1096,56350
1097,15673
1098,56724
1099,26599
1100,24962
1100,42396
1101,22085
1102,11888
1103,29194
1103,31286
1104,39301
1105,14754
1105,6458
1106,1729
1106,3301
1106,3308
1106,8837
1107,1759
1108,10620
1108,14080
1108,26603
1108,27864
1109,27978
1109,6535
1110,34754
1110,42897
1111,34383
1112,1221
1112,12471
1112,16779
1112,2
1112,2
1113,4763
1113,4768
1113,7714
1113,9901
1114,852
1115,39010
1116,2608
1116,2866
1116,2867
1116,2868
1116,2869
1116,2870
1116,3154
1116,3155
1116,3156
1116,3157
1116,3158
1116,3159
1116,3172
1116,786
1117,21479
1118,18403
1119,45528
1120,26615
1121,3228
1121,8612
1122,25346
1122,9105
1123,49160
1124,16342
1125,24626
1125,28906
1126,44678
1127,41798
1127,50593
1128,49301
1129,17468
1129,17552
1129,2
1130,55490
1131,44056
1132,37986
1133,2609
1134,41403
1135,6755
1135,9121
1136,12735
1137,34984
1138,47524
1139,16016
1140,21250
1141,52260
1142,21412
1143,17506
1143,17677
1143,44395
1143,57295
1144,41560
1145,30955
1145,34016
1146,6849
1147,8420
1147,8517
1148,39184
1149,224
1150,15512
1150,24828
1150,29113
1151,24955
1151,41704
1151,57128
1151,59712
1152,44894
1153,43266
1154,35233
1155,42518
1156,28513
1156,28550
1156,39232
1156,8151
1157,49060
1158,48293
1159,20825
1160,24105
1161,3
1161,5563
1162,16285
1163,34875
1164,8193
1165,45582
1166,29107
1167,2519
1168,29314
1168,31329
1169,24618
1169,34248
1170,29465
1171,51375
1172,45898
1172,45899
1173,29975
1174,12357
1175,8386
1176,21334
1177,12430
1178,12969
1179,12302
1180,34865
1181,10719
1181,10720
1181,11145
1181,11146
1181,11147
1181,11148
1181,11149
1181,11486
1181,13661
1181,13662
1181,13663
1181,13664
1181,13665
1181,13666
1181,13667
1181,13668
1181,13669
1181,13670
1181,13671
1181,19262
1181,22521
1181,6350
1181,6541
1181,6976
1181,6995
1181,7021
1181,7192
1181,7193
1181,8016
1181,8017
1181,8112
1181,8113
1181,8114
1181,8115
1182,12313
1182,13270
1182,15717
1182,29610
1182,8638
1182,8881
1183,43529
1184,5690
1185,47155
1186,40305
1186,40306
1186,40307
1186,40308
1186,40309
1186,40310
1186,40311
1186,40312
1186,40313
1186,40314
1186,40315
1186,40316
1186,7058
1186,7155
1186,7168
1187,5769
1188,7552
1189,16345
1189,34644
1189,42245
1190,13095
1190,21483
1190,2599
1190,2766
1190,28703
1190,31359
1190,31425
1190,3216
1190,3235
1190,3253
1190,34038
1190,34894
1190,42110
1190,43275
1190,43687
1190,43970
1190,49144
1190,8350
1190,8371
1190,8402
1190,8563
1190,8755
1190,8773
1191,44143
1192,38484
1193,13076
1193,42987
1193,43629
1193,5089
1193,5462
1194,42038
1195,18359
1196,18291
1197,15709
1197,3209
1197,3211
1197,6751
1198,38266
1199,15502
1200,7657
1200,9500
1201,30722
1201,44957
1202,12353
1203,36935
1204,15974
1205,43010
1206,42336
1207,34896
1208,15399
1209,29357
1210,35432
1211,38657
1212,33762
1213,21335
1213,25408
1213,42631
1213,44727
1213,48201
1213,48532
1214,1267
1215,18004
1216,38547
1217,18002
1218,22759
1218,32107
1219,14654
1220,51034
1221,6690
1222,33544
1223,29737
1223,29780
1223,29859
1223,29895
1224,52075
1225,11349
1225,13842
1225,16687
1225,20124
1225,20468
1225,21747
1225,27171
1225,30160
1225,3505
1225,40190
1225,7029
1225,7062
1226,45775
1227,17501
1228,38710
1229,38616
1229,55414
1230,51784
1231,10805
1231,11113
1231,14040
1231,14311
1231,14405
1231,14406
1231,14407
1231,15056
1231,15057
1231,15058
1231,15060
1231,19025
1231,19026
1231,19027
1231,19028
1231,19698
1231,19699
1231,2548
1231,2828
1231,4239
1231,4313
1231,4908
1231,5725
1231,7014
1231,7836
1232,20689
1232,3265
1232,5417
1233,22995
1233,36505
1234,18207
1235,8771
1236,32580
1237,39475
1238,50387
1239,25521
1240,17747
1241,57389
1242,25496
1243,42781
1244,21127
1245,15542
1246,13037
1246,20941
1247,28717
1247,29542
1248,31558
1249,12504
1249,21314
1249,30776
